order_id,creation_datetime,cod_value_sgd,granular_status,rts_flag,order_type,shipper_id,shipper_reference_number,delivery_type,pickup_hub_id,pickup_datetime,pickup_attempts,pickup_driver_id,description,from_city,to_city,dest_province_code,delivery_success_hub_id,delivery_success_datetime,rts_trigger_datetime,delivery_attempts,first_valid_delivery_attempt_datetime,first_valid_delivery_attempt_status,second_valid_delivery_attempt_datetime,second_valid_delivery_attempt_status,third_valid_delivery_attempt_datetime,third_valid_delivery_attempt_status,last_valid_delivery_attempt_datetime,last_valid_delivery_attempt_status,first_failure_reason,second_failure_reason,third_failure_reason,last_failure_reason,delivery_driver_id,items,weight,width,height,length,parcel_size,created_month,row_num,total_rows_per_month
200945263,2022-01-17T13:58:20,24.38,Returned to Sender,1,Normal,760353,333632670723368,3 Days - Anytime,15,2022-01-18T06:45:04,2,1077298,,,,HN,103782,2022-01-27T09:16:20,2022-01-22T19:54:26,3,2022-01-20T18:58:34,Fail,2022-01-21T18:18:26,Fail,2022-01-22T16:13:51,Fail,2022-01-22T16:13:51,Fail,Khách hàng yêu cầu thay đổi ngày/giờ giao,Khách hàng yêu cầu thay đổi ngày/giờ giao,Đúng địa chỉ không có người nhận,Đúng địa chỉ không có người nhận,1328026,"Giày Bảo Hộ Lao Động Nam Siêu Bền Mũi Sắt M4 – Đế Lót Thép Chống Đinh, Chống Dập Ngón, Chống Trượt, Chống Tĩnh Điện, Chống Dầu, Chống Trơn Trượt Giầy Mũi Thép Bảo Hộ Lao Động, Giày Bảo Hộ Thời Trang, Giày Bảo Hộ Lao Động Dáng Thể Thao Trẻ Trung (272250727_VNAMZ-412438818) x1 (390000.00VND)",1.5,5.0,5.0,5.0,s,2022-01,141,24805
200896853,2022-01-17T11:38:13,,Completed,0,Normal,774239,335051722715740,3 Days - Anytime,12,2022-01-18T08:23:02,,,,,,DIB,359,2022-01-22T17:44:04,,1,2022-01-22T17:44:04,Success,,,,,2022-01-22T17:44:04,Success,,,,,1324655,Điều khiển sạc điện mặt trời PWM SUOER GIVASOLAR GV-S1230 30A (1598981039_VNAMZ-6858595346) x1 (250000.00VND),0.5,10.0,5.0,15.0,s,2022-01,142,24805
199535968,2022-01-13T07:45:26,,Completed,0,Normal,372455,333525535961558,3 Days - Anytime,15,2022-01-16T20:01:58,,,,,,PTH,993,2022-01-17T17:56:54,,1,2022-01-17T17:56:54,Success,,,,,2022-01-17T17:56:54,Success,,,,,1141507,"Jingsanc Ốp Điện Thoại Dành Cho iPhone 7/8/7 Plus/8 Plus/6/6S/6 Plus/6S Plus, Ốp Cạnh Vuông Thẳng Mạ Điện Silicon TPU Mềm Sang Trọng Ốp Lưng Ống Kính Bao Gồm Tất Cả Màu Kẹo Đơn Giản Chống Sốc (1450994362_VNAMZ-6014358533) x1 (44000.00VND)",0.1,1.0,1.0,1.0,xs,2022-01,143,24805
202268393,2022-01-21T23:24:02,,Completed,0,Normal,3814106,VN224643250830O,3 Days - Day/Night,80,2022-01-22T11:29:38,1,1306729,,,Quận Ngô Quyền,HP,28,2022-01-24T10:36:05,,1,2022-01-24T10:36:05,Success,,,,,2022-01-24T10:36:05,Success,,,,,1370626,"[{""item_name"":""Vòng kumihimo mix 3 màu"",""item_quantity"":1},{""item_name"":""Vòng kumihimo rainbow"",""item_quantity"":1},{""item_name"":""Vòng chỉ kumihimo màu camo"",""item_quantity"":1}]",0.1,5.0,5.0,5.0,xs,2022-01,144,24805
196726154,2022-01-03T08:14:56,9.99,Completed,0,Normal,5643423,VN221190466908B,3 Days - Day/Night,851,2022-01-03T18:13:53,1,1291443,,,Huyện Chư Sê,GIL,538,2022-01-07T18:08:48,,2,2022-01-06T17:41:46,Fail,2022-01-07T18:08:48,Success,,,2022-01-07T18:08:48,Success,"Địa chỉ không đầy đủ, không chính xác, không tồn tại",,,,1145635,"[{""item_name"":""Áo len cổ 3 phân 8 màu Rosara AL50"",""item_quantity"":1},{""item_name"":""Áo bra vân nâng ngực không gọng hở lưng Rosara B32"",""item_quantity"":1},{""item_name"":""Áo bra vân nâng ngực không gọng hở lưng Rosara B32"",""item_quantity"":1},{""item_name"":""[Mã 11FASHIONSALE giảm 12% đơn 99K] SET 5 QUẦN LÓT COTTON KHÁNG KHUẨN ĐÓNG HỘP ROSARA"",""item_quantity"":1}]",0.6,0.0,0.0,0.0,s,2022-01,145,24805
196412266,2022-01-01T20:33:18,26.79,Completed,0,Normal,6688903,329735470988165,3 Days - Anytime,670,2022-01-02T18:42:44,1,1408654,,,,PHY,670,2022-01-04T10:32:33,,1,2022-01-04T10:32:33,Success,,,,,2022-01-04T10:32:33,Success,,,,,1148294,"[Free ship+quà 180k] Cấy trắng Body CC WHITE, tinh chất colager tươi, dưỡng trắng da ngừa lão hóa, tặng kèm tẩy TBC - ALANA 2022 (1497363729_VNAMZ-6266016486) x2 (250000.0VND)",0.6,20.0,20.0,30.0,s,2022-01,146,24805
196489570,2022-01-02T08:54:57,,Completed,0,Normal,4276802,VN221008235311S,3 Days - Day/Night,839,2022-01-03T10:40:40,2,1419137,Shop hẹn ngày giờ lấy,,Huyện Yên Lạc,VIP,1242,2022-01-06T13:50:41,,1,2022-01-06T13:50:41,Success,,,,,2022-01-06T13:50:41,Success,,,,,1420861,"[{""item_name"":""set 10 sticker jibbitz gắn dép sục"",""item_quantity"":1}]",0.1,0.0,0.0,0.0,xs,2022-01,147,24805
201382558,2022-01-18T20:18:55,,Completed,0,Normal,7075524,333753013280493,3 Days - Anytime,12,2022-01-19T23:07:26,,,,,,BID,319,2022-01-22T14:28:57,,1,2022-01-22T14:28:57,Success,,,,,2022-01-22T14:28:57,Success,,,,,1227021,DÉP XỎ NGÓN NỮ ĐÍNH ĐÁ CỰC SANG Y HINH 100% (1563137014_VNAMZ-6609426812) x1 (59000.00VND),0.5,10.0,5.0,20.0,s,2022-01,148,24805
201773121,2022-01-20T09:12:01,,Completed,0,Normal,5957231,333988043273799,3 Days - Anytime,12,2022-01-20T23:43:50,,,,,,HGI,291,2022-01-21T14:51:17,,1,2022-01-21T14:51:17,Success,,,,,2022-01-21T14:51:17,Success,,,,,1383721,ÁO KHOÁC THUN NỈ NAM NỮ KIỂU DÁNG BOMBER FALL WINTER CỰC ĐẸP - T16 STORE (1274560294_VNAMZ-4813847355) x1 (78120.00VND),0.3,20.0,5.0,25.0,s,2022-01,149,24805
201655710,2022-01-19T17:49:14,,Returned to Sender,1,Normal,7259765,VN223130273147D,3 Days - Day/Night,928,2022-01-19T18:03:22,1,1382258,,,,DAN,928,2022-01-25T18:10:57,2022-01-21T23:26:12,1,2022-01-21T18:09:07,Fail,,,,,2022-01-21T18:09:07,Fail,Khách hàng muốn hủy đơn hàng,,,Khách hàng muốn hủy đơn hàng,1396403,"[{""item_name"":""Áo váy dáng xoè - Áo voan trễ vai tay bồng - TRẮNG"",""item_quantity"":1}]",0.1,0.0,0.0,0.0,s,2022-01,150,24805
199061872,2022-01-11T10:17:02,,Completed,0,Normal,3733854,VN223216334838L,3 Days - Day/Night,103438,2022-01-11T15:13:35,1,1429018,,,Huyện Ứng Hòa,HN,835,2022-01-14T12:59:30,,1,2022-01-14T12:59:30,Success,,,,,2022-01-14T12:59:30,Success,,,,,1364033,"[{""item_name"":""[Mã GROADO1 giảm 10K đơn 50K] (3 vị) Sốt chấm cay Samyang 200gr"",""item_quantity"":1}]",0.22,0.0,0.0,0.0,s,2022-01,151,24805
202753261,2022-01-24T08:54:13,,Completed,0,Normal,4847506,VN229128393851E,3 Days - Day/Night,103916,2022-01-24T19:37:28,1,1044912,,,Thành Phố Móng Cái,QUN,331,2022-01-27T13:48:06,,1,2022-01-27T13:48:06,Success,,,,,2022-01-27T13:48:06,Success,,,,,1373783,"[{""item_name"":""Giày cao gót nữ vân da rắn mũi nhọn"",""item_quantity"":1}]",0.45,0.0,0.0,0.0,s,2022-01,152,24805
200835234,2022-01-17T09:12:33,,Completed,0,Normal,7244081,335086330242533,3 Days - Anytime,203,2022-01-17T09:33:28,1,1127525,,,,HCM,203,2022-01-17T18:57:40,,1,2022-01-17T18:57:40,Success,,,,,2022-01-17T18:57:40,Success,,,,,1391837,1 giấy ăn gấu trúc sipao (1693968389_VNAMZ-7523598913) x1 (301000.0VND),0.2,5.0,5.0,10.0,xl,2022-01,153,24805
199466322,2022-01-12T17:53:00,,Completed,0,Normal,3727402,VN227714848894L,3 Days - Day/Night,827,2022-01-13T15:24:31,1,1150328,,,Huyện Yên Sơn,TUQ,602,2022-01-15T11:36:08,,1,2022-01-15T11:36:08,Success,,,,,2022-01-15T11:36:08,Success,,,,,1429237,"[{""item_name"":""1KG HẠT BÍ TA RANG BẾP CỦI TO MẨY"",""item_quantity"":1}]",1.1,0.0,0.0,0.0,s,2022-01,154,24805
197314020,2022-01-05T08:13:25,,Completed,0,Normal,4943406,VN227752446199T,3 Days - Day/Night,103898,2022-01-05T17:02:40,1,1309079,,,Quận Hai Bà Trưng,HN,1232,2022-01-08T11:00:48,,1,2022-01-08T11:00:48,Success,,,,,2022-01-08T11:00:48,Success,,,,,1408890,"[{""item_name"":""Áo Khoác Phao Hàng Quảng Châu Cao Cấp Cho Bé Trai Bé Gái"",""item_quantity"":1}]",0.4,0.0,0.0,0.0,s,2022-01,155,24805
196960894,2022-01-03T18:22:47,19.74,Completed,0,Normal,4677822,VN223322004075Q,3 Days - Day/Night,22,2022-01-05T16:47:20,1,1425069,,,Thị xã Phú Mỹ,VT,550,2022-01-09T11:54:22,,1,2022-01-09T11:54:22,Success,,,,,2022-01-09T11:54:22,Success,,,,,1442260,"[{""item_name"":""COTTON CHÍNH PHẨMBBND2 (20kg-38kg) Bộ tay ngắn quần dài cotton 4 chiều bé trai SIZE ĐẠI & Bé gái size đại"",""item_quantity"":1},{""item_name"":""BBD6 ( 20KG -38KG)  CHẤT ĐẸP - BỘ TAY DÀI BÉ TRAI SIZE ĐẠI. CHẤT COTTON 4 CHIỀU."",""item_quantity"":1},{""item_name"":""BBND9 ( 20KG-45KG) Bộ  tay ngắn quần dài ráp lăng thun borip  bé trai size đại  20 đến 45kg - Bộ quần áo trẻ em"",""item_quantity"":1},{""item_name"":""(GIÁ SIÊU RẺ TẬN XƯỞNG) BSC6 ( 8K- 25KG) BỘ QUẦN ÁO ĐÙI CỘC COTTON CO GIÃN 4 CHIỀU BÉ TRAI SIZE NHÍ"",""item_quantity"":1},{""item_name"":""BBND8 ( 20KG-45KG) Bộ  tay ngắn quần dài ráp lăng thun borip bé trai size đại  20 đến 45kg - Bộ quần áo trẻ em"",""item_quantity"":1}]",1.15,0.0,0.0,0.0,s,2022-01,156,24805
199611195,2022-01-13T11:21:29,,Completed,0,Normal,6478553,334112756024788,3 Days - Anytime,103669,2022-01-13T17:42:39,2,1420426,,,,BD,781,2022-01-17T14:55:21,,1,2022-01-17T14:55:21,Success,,,,,2022-01-17T14:55:21,Success,,,,,1426598,Áo chống nắng toàn thân chống tia UV/ Váy chống nắng cao cấp thông hơi kháng bụi/ Áo khoác chống nắng thoáng khí Encanto (155129) (1393163744_VNAMZ-5773281455) x1 (89900.0VND),0.1,3.0,3.0,3.0,s,2022-01,157,24805
200446311,2022-01-15T19:48:29,7.44,Completed,0,Normal,6927458,334596334137099,3 Days - Anytime,103661,2022-01-16T18:20:11,1,1420099,,,,BD,13,2022-01-20T15:43:16,,2,2022-01-19T12:47:19,Fail,2022-01-20T15:43:16,Success,,,2022-01-20T15:43:16,Success,Đúng địa chỉ không có người nhận,,,,1386100,"Thảm Chùi Chân Siêu Mềm, Thấm Hút Trong 3 Giây Tốc Độ Bay Hơi Nhanh Chất Liệu Silicon Chống Trơn Trượt (1618053160_VNAMZ-7209505203) x2 (60000.0VND)",0.6,5.0,10.0,25.0,s,2022-01,158,24805
200511743,2022-01-16T01:32:29,9.03,Completed,0,Normal,4548920,VN229027042314G,3 Days - Day/Night,103898,2022-01-16T13:37:14,1,1309079,,,Thành Phố Pleiku,GIL,234,2022-01-20T15:08:31,,1,2022-01-20T15:08:31,Success,,,,,2022-01-20T15:08:31,Success,,,,,1340719,"[{""item_name"":""Quần độn mông nữ LAMODE, quần nâng mông nữ đúc su miss J cao cấp lên dáng đẹp tự nhiên không bị lộ khi mặc"",""item_quantity"":1}]",0.1,0.0,0.0,0.0,xs,2022-01,159,24805
196396960,2022-01-01T18:01:52,7.51,Completed,0,Normal,6109592,,3 Days - Anytime,45,2022-01-03T08:21:45,1,1298349,,,,HN,222,2022-01-05T15:07:10,,1,2022-01-05T15:07:10,Success,,,,,2022-01-05T15:07:10,Success,,,,,1308319,,0.1,,,,s,2022-01,160,24805
197190810,2022-01-04T15:57:52,,Completed,0,Normal,5402012,329982245270265,3 Days - Anytime,15,2022-01-05T15:55:08,,,,,,HOB,435,2022-01-06T13:27:53,,1,2022-01-06T13:27:53,Success,,,,,2022-01-06T13:27:53,Success,,,,,1354729,Hàng Chất giá tốt Baga nhựa lượn giữa xe máy wave dream sirius giá 1 cái (992230912_VNAMZ-4527124034) x1 (41160.00VND),0.65,20.0,10.0,20.0,s,2022-01,161,24805
202502091,2022-01-22T19:25:32,6.67,Completed,0,Normal,4870801,VN2288842914027,3 Days - Day/Night,1070,2022-01-25T11:44:44,4,1242941,Người gửi không nghe máy hoặc địa chỉ không có người gửi,,Huyện Trần Đề,SOT,753,2022-01-26T13:20:57,,1,2022-01-26T13:20:57,Success,,,,,2022-01-26T13:20:57,Success,,,,,1138399,"[{""item_name"":""Áo thun nam nữ unisex tay lỡ phông form rộng TUOKEORIGIN teen cổ tròn oversize cotton giá rẻ màu đen trắng tee pull"",""item_quantity"":1},{""item_name"":""Áo thun unisex tay lỡ nam nữ phông form rộng teen cổ tròn oversize cotton giá rẻ basic đen trắng tee pull PREFTED"",""item_quantity"":1}]",0.4,10.0,5.0,10.0,l,2022-01,162,24805
203371745,2022-01-28T09:07:38,,Completed,0,Normal,360727,335366663266780,3 Days - Anytime,15,2022-01-28T17:38:30,,,,,,QNG,224,2022-02-06T09:19:47,,1,2022-02-06T09:19:47,Success,,,,,2022-02-06T09:19:47,Success,,,,,1216225,Áo Nỉ Nam Nữ Unisex Tay Dài Cổ Tròn In Họa Tiết Chữ LOUCSD Cách Điệu Phong Cách Trẻ Trung Cá Tính Năng Động HNDC ZENKO MEN TOP 233 (1520385911_VNAMZ-6380842038) x1 (51000VND),0.2,10.0,5.0,15.0,s,2022-01,163,24805
202987781,2022-01-25T08:56:29,,Completed,0,Return,6045444,,Return 3 Days Anytime,84,2022-01-25T13:21:37,1,1445850,,,,HCM,155,2022-01-26T10:44:55,,1,2022-01-26T10:44:55,Success,,,,,2022-01-26T10:44:55,Success,,,,,1386957,,0.1,,,,s,2022-01,164,24805
198722543,2022-01-10T10:08:54,,Completed,0,Normal,6885951,,1 Day - Anytime,236,2022-01-10T16:34:38,1,1313053,,,,HCM,1239,2022-01-11T12:03:08,,1,2022-01-11T12:03:08,Success,,,,,2022-01-11T12:03:08,Success,,,,,1388454,,0.4,,,,s,2022-01,165,24805
198567700,2022-01-09T21:28:09,,Completed,0,Normal,3775446,VN2229073390995,3 Days - Day/Night,847,2022-01-10T18:06:54,1,1281809,,,Huyện Đại Lộc,QUA,717,2022-01-13T11:20:14,,2,2022-01-12T18:04:15,Fail,2022-01-13T11:20:14,Success,,,2022-01-13T11:20:14,Success,Đúng địa chỉ không có người nhận,,,,1245763,"[{""item_name"":""[ Mẫu Mới 2021 ] Giày Vải Độn Đế 4cm màu Cà Phê Siêu Siêu HOT"",""item_quantity"":1},{""item_name"":""[ Mẫu Mới 2021 ] Giày Vải Độn Đế 4cm màu Cà Phê Siêu Siêu HOT"",""item_quantity"":1}]",1.9,13.0,11.0,29.0,s,2022-01,166,24805
203317955,2022-01-27T13:58:21,0.7,Completed,0,Normal,6073024,,3 Days - Anytime,103718,2022-01-27T14:28:33,1,1442793,,,,BID,530,2022-01-28T17:25:33,,1,2022-01-28T17:25:33,Success,,,,,2022-01-28T17:25:33,Success,,,,,1383531,,0.4,,,,s,2022-01,167,24805
199768257,2022-01-13T23:10:09,,Completed,0,Normal,4111162,VN223615162892L,3 Days - Day/Night,203,2022-01-18T17:40:06,6,1308803,Shop hẹn ngày giờ lấy,,Huyện Di Linh,LAD,932,2022-01-19T14:07:10,,1,2022-01-19T14:07:10,Success,,,,,2022-01-19T14:07:10,Success,,,,,1150061,"[{""item_name"":""[Ảnh + Video thật] Áo khoác Nhung 1997 style Unisex dành cho cả nam và nữ (4 màu)"",""item_quantity"":1},{""item_name"":""[Ảnh + Video thật] Áo khoác Nhung 1997 style Unisex dành cho cả nam và nữ (4 màu)"",""item_quantity"":1}]",0.2,0.0,0.0,0.0,s,2022-01,168,24805
203100961,2022-01-25T19:56:49,,Completed,0,Normal,372455,336415565058473,3 Days - Anytime,15,2022-01-28T15:36:49,,,,,,THH,1087,2022-02-09T16:54:53,,3,2022-02-07T19:00:51,Fail,2022-02-08T16:05:40,Fail,2022-02-09T16:54:53,Success,2022-02-09T16:54:53,Success,Khách hàng yêu cầu thay đổi ngày/giờ giao,Khách hàng yêu cầu thay đổi ngày/giờ giao,,,1259693,MAYCHEER Bộ Kem BB Kem Nền Dạng Lỏng Dưỡng Ẩm (1435469562_VNAMZ-5942440186) x1 (53000VND),0.11,10.0,10.0,10.0,s,2022-01,169,24805
201453375,2022-01-19T08:05:09,10.86,Completed,0,Normal,4242268,VN228651712881N,3 Days - Day/Night,130,2022-01-19T13:35:44,1,1281655,,,Huyện Tây Sơn,BID,983,2022-01-24T11:43:30,,2,2022-01-23T19:34:55,Fail,2022-01-24T11:43:30,Success,,,2022-01-24T11:43:30,Success,Khách hàng yêu cầu thay đổi ngày/giờ giao,,,,1195779,"[{""item_name"":""Đồ Lam Đi Chùa chất Lụa mát mịn cao cấp L6"",""item_quantity"":1}]",0.1,1.0,1.0,1.0,s,2022-01,170,24805
198078987,2022-01-08T03:40:09,13.13,Completed,0,Normal,372455,332491787961419,3 Days - Anytime,15,2022-01-20T14:28:45,,,,,,NGA,103763,2022-01-22T14:07:53,,1,2022-01-22T14:07:53,Success,,,,,2022-01-22T14:07:53,Success,,,,,1433616,"Fancydream Gối Kê Chân Bơm Hơi Tiện Dụng Đệm Chân Gác Chân Tại Nhà Văn Phòng Du Lịch Bằng PVC, Dụng Cụ Thư Giãn Chân (250785381_VNAMZ-331639815) x4 (55000.00VND)",0.44,1.0,4.0,1.0,s,2022-01,171,24805
203123804,2022-01-26T01:42:56,4.49,Completed,0,Normal,372455,334692616858428,3 Days - Anytime,15,2022-01-28T16:13:39,,,,,,QUN,337,2022-02-07T21:01:28,,1,2022-02-07T21:01:28,Success,,,,,2022-02-07T21:01:28,Success,,,,,1248613,HOCE Ốp Lưng Điện Thoại Bằng Kính Cường Lực Hình Trái Tim Dễ Thương Sang Trọng Dành Cho iPhone 12 11 Pro Max XS Max XR X SE 8 7 6 Plus Gương Silicone Bìa (1073484343_VNAMZ-3700398016) x1 (54000VND),0.05,4.0,4.0,5.0,s,2022-01,172,24805
197337431,2022-01-05T08:57:07,,Completed,0,Normal,5029118,VN225117482424I,3 Days - Day/Night,103611,2022-01-05T13:48:57,4,1415220,Shop hẹn ngày giờ lấy,,Huyện Gò Quao,KIG,507,2022-01-10T18:33:49,,1,2022-01-10T18:33:49,Success,,,,,2022-01-10T18:33:49,Success,,,,,1418276,"[{""item_name"":""Quần Jean Nữ Dáng Baggy Cạp Lưng Cao Có Chỉnh Eo Chất Bò Dày Dặn Màu Xanh Nhạt Sáng GUF"",""item_quantity"":1}]",0.3,0.0,0.0,0.0,s,2022-01,173,24805
198124019,2022-01-08T08:35:46,,Completed,0,Normal,4818584,VN227867153215W,3 Days - Day/Night,1209,2022-01-08T13:59:51,1,1330819,,,Thành Phố Vũng Tàu,VT,22,2022-01-12T10:56:26,,1,2022-01-12T10:56:26,Success,,,,,2022-01-12T10:56:26,Success,,,,,1051387,"[{""item_name"":""Bút dưỡng viền móng OPI"",""item_quantity"":1}]",0.1,0.0,0.0,0.0,xs,2022-01,174,24805
198087581,2022-01-08T06:59:52,3.92,Returned to Sender,1,Normal,372455,332333189649319,3 Days - Anytime,15,2022-01-20T18:05:20,,,,,,HCM,189,2022-01-29T19:17:00,2022-01-23T23:10:43,1,2022-01-23T18:24:40,Fail,,,,,2022-01-23T18:24:40,Fail,Khách hàng muốn hủy đơn hàng,,,Khách hàng muốn hủy đơn hàng,1101215,"1 Dây Câu Bện PE 300M 4 Sợi Siêu Chắc, Dây Câu Cá Nhiều Sợi Màu Xanh Lá Cây 5 Màu Xanh Lá Cây (1405416839_VNAMZ-5822524076) x1 (61637.00VND)",0.1,7.0,7.0,7.0,m,2022-01,175,24805
200142604,2022-01-15T09:05:32,,Completed,0,Normal,6740789,VN227848010104F,3 Days - Day/Night,1222,2022-01-15T17:51:57,1,1355444,,,Quận Hải An,HP,28,2022-01-18T13:09:04,,1,2022-01-18T13:09:04,Success,,,,,2022-01-18T13:09:04,Success,,,,,1327426,"[{""item_name"":""Dây chuyền nam nữ titan không gỉ - Vòng cổ hình mặt cười sáng bóng"",""item_quantity"":1}]",0.04,0.0,0.0,0.0,s,2022-01,176,24805
200733929,2022-01-16T19:52:00,5.86,Completed,0,Normal,6606815,VN221257354963A,3 Days - Day/Night,103756,2022-01-17T21:26:08,2,1380046,Shop hẹn ngày giờ lấy,,Thành Phố Long Xuyên,ANG,138,2022-01-21T12:25:45,,1,2022-01-21T12:25:45,Success,,,,,2022-01-21T12:25:45,Success,,,,,1361230,"[{""item_name"":""mũi khắc gỗ chân 3 3 cạnh"",""item_quantity"":1},{""item_name"":""mũi khắc gỗ"",""item_quantity"":1}]",0.2,0.0,0.0,0.0,s,2022-01,177,24805
200422139,2022-01-15T17:59:23,,Completed,0,Normal,3754726,VN227712388058R,3 Days - Day/Night,120,2022-01-18T17:21:00,4,1413653,Shop hẹn ngày giờ lấy,,Huyện Ia Grai,GIL,948,2022-01-20T19:14:22,,1,2022-01-20T19:14:22,Success,,,,,2022-01-20T19:14:22,Success,,,,,1429290,"[{""item_name"":""DẦU GỘI KHÔ GIRLZ ONLY 200ML"",""item_quantity"":1}]",0.05,3.0,10.0,5.0,xl,2022-01,178,24805
198148073,2022-01-08T09:29:48,,Completed,0,Normal,6856883,,3 Days - Anytime,912,2022-01-09T17:01:03,8,1429431,Shop hẹn ngày giờ lấy,,,SOL,574,2022-01-14T13:10:09,,1,2022-01-14T13:10:09,Success,,,,,2022-01-14T13:10:09,Success,,,,,1305305,,0.4,,,,s,2022-01,179,24805
197605274,2022-01-06T08:43:22,,Completed,0,Normal,3736682,VN228855728718F,3 Days - Day/Night,201,2022-01-06T18:52:35,1,1132571,,,Huyện Đầm Dơi,CAM,771,2022-01-10T13:20:19,,1,2022-01-10T13:20:19,Success,,,,,2022-01-10T13:20:19,Success,,,,,1122257,"[{""item_name"":""Freeship-500gr Mực tẩm gia vị nguyên con Nha Trang"",""item_quantity"":2}]",1.0,10.0,10.0,20.0,s,2022-01,180,24805
203276468,2022-01-27T08:50:01,,Returned to Sender,1,Normal,5201002,VN224399587159B,3 Days - Day/Night,103391,2022-01-27T13:39:40,1,1412055,,,,HCM,103391,2022-02-08T11:00:11,2022-01-31T00:00:12,3,2022-01-28T14:54:15,Fail,2022-01-29T15:00:14,Fail,2022-01-30T11:23:35,Fail,2022-01-30T11:23:35,Fail,Đúng địa chỉ không có người nhận,Đúng địa chỉ không có người nhận,Đúng địa chỉ không có người nhận,Đúng địa chỉ không có người nhận,1434452,"[{""item_name"":""[Tặng muỗng báo nóng] Ghế Ăn Dặm Đa Năng Hanbei Chính Hãng Đầy Đủ Phụ Kiện Đệm Bánh Xe Gấp Gọn"",""item_quantity"":1}]",4.5,20.0,25.0,30.0,m,2022-01,181,24805
198669038,2022-01-10T08:51:15,,Completed,0,Normal,3752660,VN2219772961162,3 Days - Day/Night,855,2022-01-10T10:49:35,1,1194291,,,Huyện Tiền Hải,THB,1158,2022-01-11T19:03:05,,1,2022-01-11T19:03:05,Success,,,,,2022-01-11T19:03:05,Success,,,,,1258215,"[{""item_name"":""Nón Len Rách Đính Khuyên Form Nhỏ - Mũ Len Đính Khuyên Distressed"",""item_quantity"":1}]",0.166,0.0,0.0,0.0,s,2022-01,182,24805
199059472,2022-01-11T10:12:26,,Returned to Sender,1,Normal,5275123,VN227947916861G,3 Days - Day/Night,855,2022-01-12T17:57:07,8,1236845,Kiện hàng chưa đóng gói hoàn thiện,,,HN,855,2022-02-07T09:04:51,2022-01-27T00:48:05,1,2022-01-26T15:27:22,Fail,,,,,2022-01-26T15:27:22,Fail,Khách hàng muốn hủy đơn hàng,,,Khách hàng muốn hủy đơn hàng,1313411,"[{""item_name"":""Bộ chăn ga gối An Như vỏ chăn ga gối cotton poly, drap giường 4 món poly An Như Bedding"",""item_quantity"":1},{""item_name"":""Vỏ gối ôm35x100 vỏ gối, bao gối ôm cotton poly đơn giản An Như"",""item_quantity"":1},{""item_name"":""Vỏ gối nằm 45x65 vỏ gối, bao gối cotton poly hoa lá đẹp An Như Bedding"",""item_quantity"":1}]",1.65,0.0,0.0,0.0,s,2022-01,183,24805
200814828,2022-01-17T08:32:00,,Completed,0,Normal,7184208,,1 Day - Anytime,201,2022-01-17T19:12:47,1,1132571,,,,DNG,1238,2022-01-22T17:59:36,,1,2022-01-22T17:59:36,Success,,,,,2022-01-22T17:59:36,Success,,,,,1381706,,0.1,,,,s,2022-01,184,24805
203162578,2022-01-26T10:04:37,,Completed,0,Normal,3762364,VN224293659891Y,3 Days - Day/Night,992,2022-01-27T11:28:53,2,1300943,Shop hẹn ngày giờ lấy,,Huyện Kim Sơn,NIB,499,2022-01-28T11:04:59,,1,2022-01-28T11:04:59,Success,,,,,2022-01-28T11:04:59,Success,,,,,1206459,"[{""item_name"":""HẠT GIỐNG HOA THƯỢC DƯỢC MIX NẢY MẦM 100% GÓI 50 HẠT"",""item_quantity"":1},{""item_name"":""Gói 20 hạt hoa hồng bụi thơm mix f1"",""item_quantity"":1},{""item_name"":""Hạt giống bầu hồ lô cao sản 1 tháng f1"",""item_quantity"":1},{""item_name"":""[Đã Cắt Đầu ] Hạt Giống Sen Nhật MiNi 9 Mầu Chọn Ngẫu Nhiên"",""item_quantity"":5},{""item_name"":""Hạt Giống Mướp Hương Quả Ngắn F1 Giống Cho Năng Xuất Cao Ăn Rất Ngon"",""item_quantity"":1}]",0.1,0.0,0.0,0.0,xs,2022-01,185,24805
203217835,2022-01-26T16:10:38,,Completed,0,Normal,5003452,VN227347095912B,3 Days - Day/Night,130,2022-01-27T08:51:21,2,1359193,Shop hẹn ngày giờ lấy,,Huyện Dương Minh Châu,TAN,1241,2022-01-28T12:47:34,,1,2022-01-28T12:47:34,Success,,,,,2022-01-28T12:47:34,Success,,,,,1351522,"[{""item_name"":""[Hoàn tiền nếu không chất lượng]Dép adidas Quai Ngang Thể Thao Alphabounce thời trang có video"",""item_quantity"":1}]",0.71,0.0,0.0,0.0,xs,2022-01,186,24805
197893886,2022-01-07T10:03:28,,Completed,0,Normal,6422427,VN220474816637Q,3 Days - Day/Night,203,2022-01-07T18:38:36,1,1427439,,,Huyện Phú Riềng,BIP,1277,2022-01-08T13:43:55,,1,2022-01-08T13:43:55,Success,,,,,2022-01-08T13:43:55,Success,,,,,1386986,"[{""item_name"":""Quạt treo tường 1 dây SenKo T1680 (GIAO MÀU NGẪU NHIÊN)"",""item_quantity"":1}]",3.53,0.0,0.0,0.0,m,2022-01,187,24805
